"","Cell_ID","Dom_LC","modeCells","pctMode"
"13626","x-81.5508346557617y29.6213264465332",42,37768,32.3
"13627","x-81.5508346557617y29.7023181915283",82,26153,22.4
"13628","x-81.6441955566406y36.5068969726562",41,69380,59.2
"13629","x-81.5508346557617y29.783374786377",11,41333,35.3
"13630","x-81.6441955566406y36.5943756103516",41,75168,64.2
"13631","x-81.5508346557617y29.8644962310791",11,34466,29.4
"13632","x-81.6441955566406y36.6819534301758",41,63199,53.8
"13633","x-81.5508346557617y29.9456825256348",90,27320,23.4
"13634","x-81.5508346557617y30.0269336700439",42,38602,33.1
"13635","x-81.5508346557617y30.1082496643066",90,36830,31.4
"13636","x-81.6441955566406y36.7696304321289",81,66943,57
"13637","x-81.5508346557617y30.1896305084229",90,28581,24.4
"13638","x-81.5508346557617y30.2710781097412",22,32137,27.4
"13639","x-81.6441955566406y36.8574066162109",41,66565,56.7
"13640","x-81.5508346557617y30.4341716766357",42,23401,19.9
"13641","x-81.6441955566406y36.9452819824219",41,71920,61.2
"13642","x-81.5508346557617y30.5158195495605",95,43042,36.7
"13643","x-81.5508346557617y30.6793174743652",95,28998,24.7
"13644","x-81.6441955566406y37.0332527160645",41,63049,53.7
"13645","x-81.5508346557617y30.7611675262451",95,30595,26.1
"13646","x-81.6441955566406y37.1213302612305",41,80908,68.9
"13647","x-81.5508346557617y30.8430862426758",95,43871,37.4
"13648","x-81.5508346557617y30.9250736236572",42,41883,35.8
"13649","x-81.6441955566406y37.2095031738281",41,99534,89
"13650","x-81.5508346557617y31.0892543792725",95,48946,41.7
"13651","x-81.5508346557617y31.1714496612549",11,33642,28.7
"13652","x-81.5508346557617y31.2537136077881",90,29742,25.4
"13653","x-81.5508346557617y31.4184551239014",90,86834,74
"13654","x-81.5508346557617y31.5009326934814",42,52914,45.2
"13655","x-81.5508346557617y31.5834808349609",42,50939,43.3
"13656","x-81.5508346557617y31.6661014556885",90,46936,40
"13657","x-81.5508346557617y31.8315582275391",90,44668,38
"13658","x-81.5508346557617y31.9973068237305",90,52351,44.6
"13659","x-81.5508346557617y32.0802917480469",42,58662,50.2
"13660","x-81.5508346557617y32.1633491516113",90,39055,33.3
"13661","x-81.5508346557617y30.3525924682617",22,30747,26.4
"13662","x-81.5508346557617y30.5975341796875",42,26416,22.6
"13663","x-81.5508346557617y31.0071296691895",95,59013,50.3
"13664","x-81.5508346557617y31.3360500335693",90,62064,52.9
"13665","x-81.5508346557617y31.7487945556641",42,63434,54.3
"13666","x-81.5508346557617y31.9143962860107",42,59540,50.8
"13667","x-81.5508346557617y32.2464828491211",90,52944,45
"13668","x-81.5508346557617y32.3296890258789",90,47889,40.8
"13669","x-81.5508346557617y32.412971496582",90,54361,46.4
"13670","x-81.5508346557617y32.4963302612305",90,51117,43.5
"13671","x-81.5508346557617y32.5797653198242",82,41108,35.1
"13672","x-81.5508346557617y32.663272857666",90,32477,27.7
"13673","x-81.5508346557617y32.7468605041504",90,32893,28.1
"13674","x-81.5508346557617y32.8305244445801",90,46514,39.7
"13675","x-81.5508346557617y32.9142646789551",90,43508,37
"13676","x-81.5508346557617y32.9980850219727",90,45822,39.1
"13677","x-81.5508346557617y33.0819816589355",90,45662,38.8
"13678","x-81.5508346557617y33.165958404541",42,65363,55.8
"13679","x-81.5508346557617y33.2500114440918",42,68980,58.9
"13680","x-81.5508346557617y33.3341484069824",42,63567,54.1
"13681","x-81.5508346557617y33.4183616638184",42,37933,32.3
"13682","x-81.4574737548828y24.6353015899658",11,90384,82.1
"13683","x-81.5508346557617y33.5026550292969",52,31740,27.1
"13684","x-81.5508346557617y33.587028503418",90,25629,21.9
"13685","x-81.4574737548828y24.7128257751465",11,79046,67.1
"13686","x-81.4574737548828y24.790397644043",11,97381,88.3
"13687","x-81.5508346557617y33.6714859008789",42,33782,28.8
"13688","x-81.5508346557617y33.7560234069824",42,36803,31.3
"13689","x-81.5508346557617y33.8406410217285",42,26705,22.8
"13690","x-81.5508346557617y33.9253425598145",42,38298,32.7
"13691","x-81.5508346557617y34.0101280212402",42,45484,38.7
"13692","x-81.5508346557617y34.0949935913086",42,37562,32.2
"13693","x-81.5508346557617y34.1799468994141",42,42879,36.6
"13694","x-81.5508346557617y34.2649803161621",42,42718,36.4
"13695","x-81.5508346557617y34.3501014709473",42,56013,47.7
"13696","x-81.4574737548828y25.8032302856445",11,83524,76.2
"13697","x-81.5508346557617y34.4353065490723",42,62419,53.1
"13698","x-81.4574737548828y25.8814888000488",90,71653,61
"13699","x-81.4574737548828y25.9597969055176",90,78734,67
"13700","x-81.4574737548828y26.0381565093994",90,106634,90.7
"13701","x-81.5508346557617y34.5205955505371",42,57831,49.4
"13702","x-81.4574737548828y26.1165657043457",90,109243,93.2
"13703","x-81.4574737548828y26.1950283050537",90,91078,77.7
"13704","x-81.5508346557617y34.6059722900391",42,51157,43.6
"13705","x-81.4574737548828y26.2735404968262",90,58965,50.3
"13706","x-81.4574737548828y26.3521060943604",90,45405,38.7
"13707","x-81.5508346557617y34.6914329528809",42,38937,33.2
"13708","x-81.4574737548828y26.4307250976562",90,37002,31.6
"13709","x-81.4574737548828y26.5093955993652",82,73475,62.5
"13710","x-81.5508346557617y34.7769813537598",81,27827,23.8
"13711","x-81.4574737548828y26.5881175994873",82,49227,41.9
"13712","x-81.4574737548828y26.6668949127197",81,52954,45
"13713","x-81.5508346557617y34.8626174926758",42,37222,31.6
"13714","x-81.4574737548828y26.7457237243652",82,31557,26.8
"13715","x-81.4574737548828y26.8246059417725",90,30439,25.9
"13716","x-81.5508346557617y34.9483413696289",42,40850,34.8
"13717","x-81.4574737548828y26.90354347229",81,38094,32.4
"13718","x-81.4574737548828y26.9825344085693",90,38589,32.8
"13719","x-81.5508346557617y35.0341529846191",42,30931,26.4
"13720","x-81.4574737548828y27.0615787506104",81,56413,48
"13721","x-81.4574737548828y27.1406784057617",81,50497,42.9
"13722","x-81.5508346557617y35.1200523376465",41,26422,22.4
"13723","x-81.4574737548828y27.2198333740234",81,69285,59.1
"13724","x-81.4574737548828y27.2990436553955",81,38920,33.2
"13725","x-81.5508346557617y35.2060432434082",81,35785,30.5
"13726","x-81.4574737548828y27.3783073425293",90,31548,26.8
"13727","x-81.4574737548828y27.4576282501221",90,25989,22.2
"13728","x-81.5508346557617y35.292121887207",81,27692,23.6
"13729","x-81.4574737548828y27.5370044708252",82,32160,27.3
"13730","x-81.4574737548828y27.6164379119873",82,38213,32.6
"13731","x-81.5508346557617y35.378288269043",81,45961,39.2
"13732","x-81.4574737548828y27.6959266662598",90,38928,33.2
"13733","x-81.4574737548828y27.7754726409912",90,28964,24.6
"13734","x-81.5508346557617y35.4645500183105",81,40328,34.4
"13735","x-81.4574737548828y27.855073928833",90,27376,23.3
"13736","x-81.4574737548828y27.9347343444824",81,27421,23.3
"13737","x-81.5508346557617y35.5508995056152",41,35326,30
"13738","x-81.4574737548828y28.0144519805908",90,39014,33.3
"13739","x-81.4574737548828y28.0942268371582",90,67601,57.6
"13740","x-81.5508346557617y35.6373405456543",43,42108,35.9
"13741","x-81.4574737548828y28.1740608215332",90,44349,37.8
"13742","x-81.4574737548828y28.2539520263672",90,36955,31.5
"13743","x-81.5508346557617y35.7238731384277",41,44404,37.8
"13744","x-81.4574737548828y28.3339023590088",90,30822,26.3
"13745","x-81.5508346557617y35.8105010986328",41,27941,23.7
"13746","x-81.4574737548828y28.413911819458",22,25482,21.7
"13747","x-81.4574737548828y28.4939804077148",22,38289,32.6
"13748","x-81.4574737548828y28.5741100311279",22,38332,32.7
"13749","x-81.5508346557617y35.8972206115723",21,32839,28
"13750","x-81.4574737548828y28.654296875",21,41527,35.3
"13751","x-81.4574737548828y28.7345447540283",90,56450,48
"13752","x-81.5508346557617y35.9840316772461",41,57697,49.1
"13753","x-81.4574737548828y28.8148536682129",90,49818,42.5
"13754","x-81.4574737548828y28.8952236175537",42,44751,38.2
"13755","x-81.5508346557617y36.0709381103516",41,68320,58.1
"13756","x-81.4574737548828y28.9756526947021",42,42441,36.1
"13757","x-81.4574737548828y29.0561447143555",90,45057,38.4
"13758","x-81.5508346557617y36.1579399108887",41,70450,59.9
"13759","x-81.4574737548828y29.136697769165",90,43986,37.5
"13760","x-81.4574737548828y29.2173118591309",42,52372,44.6
"13761","x-81.5508346557617y36.2450332641602",41,55174,47.1
"13762","x-81.4574737548828y29.2979888916016",42,39198,33.4
"13763","x-81.4574737548828y29.3787288665771",90,42373,36.1
"13764","x-81.5508346557617y36.3322257995605",41,71954,61.2
"13765","x-81.4574737548828y29.4595317840576",11,32815,28
"13766","x-81.5508346557617y36.4195137023926",41,89576,76.2
"13767","x-81.4574737548828y29.540397644043",90,54880,46.6
"13768","x-81.4574737548828y29.6213264465332",42,36813,31.5
"13769","x-81.4574737548828y29.7023181915283",82,28178,24
"13770","x-81.5508346557617y36.5068969726562",41,79831,67.9
"13771","x-81.4574737548828y29.783374786377",90,37262,31.7
"13772","x-81.5508346557617y36.5943756103516",41,80991,68.9
"13773","x-81.4574737548828y29.8644962310791",42,43581,37.2
"13774","x-81.5508346557617y36.6819534301758",41,83412,71
"13775","x-81.4574737548828y29.9456825256348",90,42569,36.2
"13776","x-81.4574737548828y30.0269336700439",90,64549,55
"13777","x-81.5508346557617y36.7696304321289",41,71812,60.9
"13778","x-81.4574737548828y30.1082496643066",90,52571,44.7
"13779","x-81.4574737548828y30.1896305084229",90,57939,49.4
"13780","x-81.4574737548828y30.2710781097412",22,25632,21.9
"13781","x-81.5508346557617y36.8574066162109",41,63396,54
"13782","x-81.4574737548828y30.3525924682617",22,26569,22.6
"13783","x-81.4574737548828y30.4341716766357",95,44157,37.6
"13784","x-81.5508346557617y36.9452819824219",41,67655,57.6
"13785","x-81.4574737548828y30.5158195495605",11,50200,42.9
"13786","x-81.4574737548828y30.5975341796875",11,50418,45.8
"13787","x-81.5508346557617y37.0332527160645",41,64659,55
"13788","x-81.4574737548828y30.6793174743652",11,53133,48.2
"13789","x-81.5508346557617y37.1213302612305",41,60956,51.9
"13790","x-81.4574737548828y30.8430862426758",11,39575,35.9
"13791","x-81.4574737548828y30.9250736236572",95,51205,43.7
"13792","x-81.5508346557617y37.2095031738281",41,88054,78.7
"13793","x-81.4574737548828y31.0071296691895",11,70262,59.9
"13794","x-81.4574737548828y31.0892543792725",95,59444,50.7
"13795","x-81.4574737548828y31.1714496612549",95,51796,44.2
"13796","x-81.4574737548828y31.3360500335693",95,40952,34.9
"13797","x-81.4574737548828y31.4184551239014",90,54318,46.3
"13798","x-81.4574737548828y31.5009326934814",90,50529,43.1
"13799","x-81.4574737548828y31.5834808349609",42,61018,52
"13800","x-81.4574737548828y31.6661014556885",90,53358,45.4
"13801","x-81.4574737548828y31.8315582275391",90,63045,53.8
"13802","x-81.4574737548828y31.9143962860107",42,69405,59.2
"13803","x-81.4574737548828y31.9973068237305",42,64824,55.1
"13804","x-81.4574737548828y32.0802917480469",42,57961,49.3
"13805","x-81.4574737548828y32.1633491516113",90,42599,36.3
"13806","x-81.4574737548828y30.7611675262451",11,73530,66.8
"13807","x-81.4574737548828y31.2537136077881",95,34727,29.6
"13808","x-81.4574737548828y31.7487945556641",90,52025,44.4
"13809","x-81.4574737548828y32.2464828491211",90,53892,46
"13810","x-81.4574737548828y32.3296890258789",90,60806,51.9
"13811","x-81.4574737548828y32.412971496582",90,45456,38.7
"13812","x-81.4574737548828y32.4963302612305",90,38403,32.8
"13813","x-81.4574737548828y32.5797653198242",82,33291,28.3
"13814","x-81.4574737548828y32.663272857666",90,46144,39.2
"13815","x-81.4574737548828y32.7468605041504",90,66577,56.8
"13816","x-81.4574737548828y32.8305244445801",90,71804,61.3
"13817","x-81.4574737548828y32.9142646789551",90,70082,59.6
"13818","x-81.4574737548828y32.9980850219727",90,41329,35.3
"13819","x-81.4574737548828y33.0819816589355",42,35465,30.2
"13820","x-81.4574737548828y33.165958404541",42,31034,26.5
"13821","x-81.4574737548828y33.2500114440918",42,47158,40.1
"13822","x-81.4574737548828y33.3341484069824",42,41387,35.3
"13823","x-81.4574737548828y33.4183616638184",42,30764,26.3
"13824","x-81.3641128540039y24.6353015899658",11,89232,81
"13825","x-81.4574737548828y33.5026550292969",52,36913,31.4
"13826","x-81.3641128540039y24.7128257751465",11,72362,61.6
"13827","x-81.4574737548828y33.587028503418",42,28169,24
"13828","x-81.3641128540039y24.790397644043",11,104432,94.8
"13829","x-81.4574737548828y33.6714859008789",42,29666,25.2
"13830","x-81.4574737548828y33.7560234069824",42,31335,26.7
"13831","x-81.4574737548828y33.8406410217285",42,35709,30.4
"13832","x-81.4574737548828y33.9253425598145",81,34101,28.9
"13833","x-81.4574737548828y34.0101280212402",42,37058,31.5
"13834","x-81.4574737548828y34.0949935913086",11,39832,33.9
"13835","x-81.4574737548828y34.1799468994141",42,38125,32.4
"13836","x-81.4574737548828y34.2649803161621",42,46171,39.3
"13837","x-81.3641128540039y25.725025177002",11,75791,73
"13838","x-81.4574737548828y34.3501014709473",42,55765,47.5
"13839","x-81.3641128540039y25.8032302856445",11,53624,45.6
"13840","x-81.3641128540039y25.8814888000488",90,66700,56.8
"13841","x-81.4574737548828y34.4353065490723",42,70601,60.1
"13842","x-81.3641128540039y25.9597969055176",90,72678,61.9
"13843","x-81.3641128540039y26.0381565093994",90,86881,73.7
"13844","x-81.4574737548828y34.5205955505371",42,73234,62.4
"13845","x-81.3641128540039y26.1165657043457",90,77627,66
"13846","x-81.3641128540039y26.1950283050537",90,105025,89.4
"13847","x-81.4574737548828y34.6059722900391",42,62643,53.3
"13848","x-81.3641128540039y26.2735404968262",90,63174,53.6
"13849","x-81.3641128540039y26.3521060943604",82,51215,43.6
"13850","x-81.4574737548828y34.6914329528809",42,50958,43.4
"13851","x-81.3641128540039y26.4307250976562",90,41618,35.4
"13852","x-81.3641128540039y26.5093955993652",90,43359,36.9
"13853","x-81.4574737548828y34.7769813537598",42,37555,32.1
"13854","x-81.3641128540039y26.5881175994873",95,45144,38.4
"13855","x-81.3641128540039y26.6668949127197",82,39708,33.8
"13856","x-81.4574737548828y34.8626174926758",42,37421,31.8
"13857","x-81.3641128540039y26.7457237243652",81,40148,34.1
"13858","x-81.3641128540039y26.8246059417725",81,38172,32.5
"13859","x-81.4574737548828y34.9483413696289",41,28607,24.3
"13860","x-81.3641128540039y26.90354347229",81,40046,34.1
"13861","x-81.3641128540039y26.9825344085693",90,36358,30.8
"13862","x-81.4574737548828y35.0341529846191",41,33261,28.3
"13863","x-81.3641128540039y27.0615787506104",81,54757,46.6
"13864","x-81.4574737548828y35.1200523376465",41,35814,30.5
"13865","x-81.3641128540039y27.1406784057617",81,37749,32.2
"13866","x-81.3641128540039y27.2198333740234",82,29775,25.3
"13867","x-81.3641128540039y27.2990436553955",11,33835,28.9
"13868","x-81.4574737548828y35.2060432434082",81,38643,32.8
"13869","x-81.3641128540039y27.3783073425293",82,32377,27.5
"13870","x-81.3641128540039y27.4576282501221",81,43457,37.1
"13871","x-81.4574737548828y35.292121887207",81,29634,25.3
"13872","x-81.3641128540039y27.5370044708252",81,49905,42.4
"13873","x-81.3641128540039y27.6164379119873",90,40543,34.5
"13874","x-81.4574737548828y35.378288269043",81,45223,38.4
"13875","x-81.3641128540039y27.6959266662598",90,39957,34
"13876","x-81.4574737548828y35.4645500183105",81,45334,38.5
"13877","x-81.3641128540039y27.7754726409912",90,25789,21.9
"13878","x-81.3641128540039y27.855073928833",90,23211,19.8
"13879","x-81.3641128540039y27.9347343444824",11,42573,36.2
"13880","x-81.4574737548828y35.5508995056152",81,41679,35.4
"13881","x-81.3641128540039y28.0144519805908",90,36893,31.4
"13882","x-81.3641128540039y28.0942268371582",90,44874,38.2
"13883","x-81.4574737548828y35.6373405456543",41,34424,29.3
"13884","x-81.3641128540039y28.1740608215332",11,50738,43.1
"13885","x-81.4574737548828y35.7238731384277",41,27449,23.3
"13886","x-81.3641128540039y28.2539520263672",11,34368,29.2
"13887","x-81.3641128540039y28.3339023590088",22,29844,25.4
"13888","x-81.3641128540039y28.413911819458",22,25053,21.3
"13889","x-81.4574737548828y35.8105010986328",81,21531,18.3
"13890","x-81.3641128540039y28.4939804077148",22,35019,29.9
"13891","x-81.3641128540039y28.5741100311279",21,33092,28.1
"13892","x-81.4574737548828y35.8972206115723",41,43870,37.2
"13893","x-81.3641128540039y28.654296875",21,34479,29.4
"13894","x-81.3641128540039y28.7345447540283",21,37383,31.8
"13895","x-81.4574737548828y35.9840316772461",41,61879,52.6
"13896","x-81.3641128540039y28.8148536682129",90,28061,23.9
"13897","x-81.3641128540039y28.8952236175537",90,55196,47.1
"13898","x-81.4574737548828y36.0709381103516",41,57116,48.6
"13899","x-81.3641128540039y28.9756526947021",90,42140,35.8
"13900","x-81.3641128540039y29.0561447143555",21,28214,24.1
"13901","x-81.4574737548828y36.1579399108887",41,60045,51.1
"13902","x-81.3641128540039y29.136697769165",42,34526,29.3
"13903","x-81.3641128540039y29.2173118591309",42,47384,40.3
"13904","x-81.4574737548828y36.2450332641602",41,59604,50.7
"13905","x-81.3641128540039y29.2979888916016",42,31048,26.4
"13906","x-81.3641128540039y29.3787288665771",42,45538,38.8
"13907","x-81.4574737548828y36.3322257995605",41,45136,38.3
"13908","x-81.3641128540039y29.4595317840576",42,33838,28.8
"13909","x-81.4574737548828y36.4195137023926",41,60425,51.3
"13910","x-81.3641128540039y29.540397644043",90,56315,47.9
"13911","x-81.3641128540039y29.6213264465332",90,56090,47.8
"13912","x-81.3641128540039y29.7023181915283",90,56174,47.9
"13913","x-81.4574737548828y36.5068969726562",41,70116,59.6
"13914","x-81.3641128540039y29.783374786377",90,39784,33.8
"13915","x-81.4574737548828y36.5943756103516",41,69682,59.3
"13916","x-81.3641128540039y29.8644962310791",90,29810,25.4
"13917","x-81.4574737548828y36.6819534301758",41,77485,65.7
"13918","x-81.3641128540039y29.9456825256348",90,31198,26.5
"13919","x-81.3641128540039y30.0269336700439",11,30303,25.8
"13920","x-81.3641128540039y30.1082496643066",11,35217,31.8
"13921","x-81.4574737548828y36.7696304321289",41,89604,76.2
"13922","x-81.3641128540039y30.1896305084229",11,52191,47.3
"13923","x-81.3641128540039y30.2710781097412",11,68312,65.6
"13924","x-81.4574737548828y36.8574066162109",41,66525,56.4
