OBJECTID,Cell_ID,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
12544,x-82.297721862793y30.1896305084229,12544,90160,81144000.000000000000000,11,95,84,58.963476042590948,23.000229717663888,5316147.000000000000000,13,42,23,42
12545,x-82.297721862793y30.2710781097412,12545,90161,81144900.000000000000000,11,95,84,58.860305453577489,23.340675230837913,5306904.000000000000000,15,42,31,52
12546,x-82.3910827636719y36.8574066162109,12546,90163,81146700.000000000000000,11,95,84,46.610860330734340,15.624395030135382,4202575.000000000000000,15,41,24,41
12547,x-82.297721862793y30.3525924682617,12547,90159,81143100.000000000000000,11,95,84,61.018445191273194,23.567167348931150,5501362.000000000000000,12,42,43,42
12548,x-82.297721862793y30.4341716766357,12548,90161,81144900.000000000000000,11,95,84,59.117079446767448,23.086915533521186,5330055.000000000000000,15,42,24,42
12549,x-82.3910827636719y36.9452819824219,12549,90160,81144000.000000000000000,11,81,70,43.978138864241352,12.778295112999762,3965069.000000000000000,12,41,24,41
12550,x-82.297721862793y30.5158195495605,12550,90163,81146700.000000000000000,11,95,84,65.603018976742121,24.230057381112807,5914965.000000000000000,13,90,31,71
12551,x-82.297721862793y30.5975341796875,12551,90160,81144000.000000000000000,21,95,74,86.574423247559892,12.691228753244449,7805550.000000000000000,9,90,41,90
12552,x-82.3910827636719y37.0332527160645,12552,90160,81144000.000000000000000,11,90,79,42.207198314108254,10.380656713803246,3805401.000000000000000,13,41,11,41
12553,x-82.297721862793y30.6793174743652,12553,90163,81146700.000000000000000,11,95,84,89.597728558277780,4.528466716288945,8078400.000000000000000,6,90,41,90
12554,x-82.297721862793y30.7611675262451,12554,90161,81144900.000000000000000,42,95,53,89.998757777753127,0.787584170951742,8114378.000000000000000,4,90,42,90
12555,x-82.3910827636719y37.1213302612305,12555,90168,81151200.000000000000000,11,81,70,42.070268831514504,10.365482416153384,3793392.000000000000000,12,41,11,41
12556,x-82.297721862793y30.8430862426758,12556,90162,81145800.000000000000000,11,95,84,89.500033273441133,6.207994085611060,8069502.000000000000000,6,90,71,90
12557,x-82.297721862793y30.9250736236572,12557,90161,81144900.000000000000000,11,95,84,90.003327381018394,4.204881233056692,8114790.000000000000000,3,90,11,90
12558,x-82.3910827636719y37.2095031738281,12558,90158,81142200.000000000000000,11,81,70,40.762494731471413,12.122087274293555,3675065.000000000000000,12,41,24,41
12559,x-82.297721862793y31.0071296691895,12559,90161,81144900.000000000000000,11,95,84,89.776832555095879,3.754752312127041,8094369.000000000000000,7,90,71,90
12560,x-82.3910827636719y37.297779083252,12560,90160,81144000.000000000000000,11,82,71,42.800244010647738,10.509978776809914,3858870.000000000000000,13,41,82,41
12561,x-82.297721862793y31.0892543792725,12561,90158,81142200.000000000000000,11,95,84,77.471749595155174,20.170132961759478,6984698.000000000000000,13,90,24,90
12562,x-82.297721862793y31.1714496612549,12562,90159,81143100.000000000000000,11,95,84,56.330327532470413,23.966668612408824,5078686.000000000000000,15,42,43,52
12563,x-82.297721862793y31.2537136077881,12563,90163,81146700.000000000000000,11,95,84,64.057174228896557,26.691723067846770,5775587.000000000000000,15,90,43,81
12564,x-82.297721862793y31.4184551239014,12564,90160,81144000.000000000000000,11,95,84,70.049267968056782,21.155124638916391,6315642.000000000000000,15,82,31,82
12565,x-82.297721862793y31.5009326934814,12565,90164,81147600.000000000000000,11,95,84,68.622609910829155,22.138797223994111,6187289.000000000000000,14,82,24,82
12566,x-82.297721862793y31.5834808349609,12566,90162,81145800.000000000000000,11,95,84,70.064295379428145,22.136028869063846,6317137.000000000000000,15,82,31,82
12567,x-82.297721862793y31.6661014556885,12567,90161,81144900.000000000000000,11,95,84,68.599494238085200,22.947847766060306,6184999.000000000000000,15,82,31,82
12568,x-82.297721862793y31.7487945556641,12568,90162,81145800.000000000000000,11,95,84,62.325148066813071,24.944169588335583,5619360.000000000000000,15,42,31,52
12569,x-82.297721862793y31.8315582275391,12569,90161,81144900.000000000000000,11,95,84,63.149000122003969,23.377887393314907,5693577.000000000000000,15,42,24,71
12570,x-82.297721862793y31.9973068237305,12570,90158,81142200.000000000000000,11,95,84,65.765456199117111,22.602724221334924,5929282.000000000000000,15,42,24,81
12571,x-82.297721862793y32.0802917480469,12571,90161,81144900.000000000000000,11,95,84,67.008174266035198,22.955177002927783,6041524.000000000000000,15,90,31,81
12572,x-82.297721862793y32.1633491516113,12572,90161,81144900.000000000000000,11,95,84,60.858408846396998,24.303150437026240,5487055.000000000000000,15,42,31,71
12573,x-82.297721862793y31.3360500335693,12573,90161,81144900.000000000000000,11,95,84,70.014607202670774,22.729147436047782,6312587.000000000000000,15,82,31,82
12574,x-82.297721862793y31.9143962860107,12574,90162,81145800.000000000000000,11,95,84,63.402775004991014,24.872190814864553,5716521.000000000000000,15,90,23,71
12575,x-82.297721862793y32.2464828491211,12575,90163,81146700.000000000000000,11,95,84,65.826358927719795,23.743339381925502,5935102.000000000000000,15,90,31,81
12576,x-82.297721862793y32.3296890258789,12576,90159,81143100.000000000000000,11,95,84,66.717920562561702,23.094618827327892,6015221.000000000000000,15,82,24,81
12577,x-82.297721862793y32.412971496582,12577,90161,81144900.000000000000000,11,95,84,63.794201484011936,22.795596673450472,5751749.000000000000000,15,90,31,71
12578,x-82.297721862793y32.4963302612305,12578,90163,81146700.000000000000000,11,95,84,62.597595465989372,23.336291481814040,5643987.000000000000000,15,42,31,52
12579,x-82.297721862793y32.5797653198242,12579,90159,81143100.000000000000000,11,95,84,56.272696014818266,26.470570997970825,5073490.000000000000000,15,42,31,43
12580,x-82.297721862793y32.663272857666,12580,90161,81144900.000000000000000,11,95,84,58.738268209092624,23.091474099725485,5295901.000000000000000,15,42,24,43
12581,x-82.297721862793y32.7468605041504,12581,90159,81143100.000000000000000,11,95,84,57.563360285717458,21.001340130438031,5189855.000000000000000,14,42,23,52
12582,x-82.297721862793y32.8305244445801,12582,90163,81146700.000000000000000,11,95,84,67.772966738018923,22.912278636772133,6110614.000000000000000,15,90,24,82
12583,x-82.297721862793y32.9142646789551,12583,90161,81144900.000000000000000,11,95,84,67.039540377768660,22.755440038297085,6044352.000000000000000,14,90,31,81
12584,x-82.297721862793y32.9980850219727,12584,90163,81146700.000000000000000,11,95,84,66.323170258309943,22.548522597079316,5979896.000000000000000,15,82,24,82
12585,x-82.297721862793y33.0819816589355,12585,90161,81144900.000000000000000,11,95,84,61.833531127649429,21.589481350928878,5574973.000000000000000,14,42,31,52
12586,x-82.297721862793y33.165958404541,12586,90164,81147600.000000000000000,11,95,84,60.043964331662302,21.423051550141864,5413804.000000000000000,15,82,31,52
12587,x-82.297721862793y33.2500114440918,12587,90160,81144000.000000000000000,11,95,84,59.838165483584739,21.976030459018371,5395009.000000000000000,15,42,24,52
12588,x-82.297721862793y33.3341484069824,12588,90161,81144900.000000000000000,11,95,84,54.564468007231511,18.578591059586326,4919587.000000000000000,15,42,24,42
12589,x-82.2043609619141y24.5578231811523,12589,56174,50556600.000000000000000,11,95,84,13.278865667390608,13.502921207756613,745927.000000000000000,3,11,90,11
12590,x-82.297721862793y33.4183616638184,12590,90160,81144000.000000000000000,11,95,84,49.030834072759539,18.751643016235015,4420620.000000000000000,15,42,31,42
12591,x-82.2043609619141y24.6353015899658,12591,12066,10859400.000000000000000,11,11,0,11.000000000000000,0.000000000000000,132726.000000000000000,1,11,11,11
12592,x-82.297721862793y33.5026550292969,12592,90162,81145800.000000000000000,11,95,84,47.296710365786026,16.580410456829931,4264366.000000000000000,15,42,95,42
12593,x-82.297721862793y33.587028503418,12593,90159,81143100.000000000000000,11,95,84,46.555995519027498,15.740072294893364,4197442.000000000000000,15,42,82,42
12594,x-82.297721862793y33.6714859008789,12594,90162,81145800.000000000000000,11,95,84,31.131396819059027,19.430290065318399,2806869.000000000000000,15,11,24,41
12595,x-82.297721862793y33.7560234069824,12595,90161,81144900.000000000000000,11,95,84,32.862723350450857,20.247280091240388,2962936.000000000000000,13,11,95,41
12596,x-82.297721862793y33.8406410217285,12596,90160,81144000.000000000000000,11,95,84,39.234549689440996,18.561158465146885,3537387.000000000000000,15,42,82,42
12597,x-82.297721862793y33.9253425598145,12597,90163,81146700.000000000000000,11,95,84,44.943812872242496,14.973295793712895,4052269.000000000000000,15,42,82,42
12598,x-82.297721862793y34.0101280212402,12598,90161,81144900.000000000000000,11,95,84,46.887734164439173,13.772551065230555,4227445.000000000000000,15,42,24,42
12599,x-82.297721862793y34.0949935913086,12599,90160,81144000.000000000000000,11,95,84,47.166770186335405,14.775527007612519,4252556.000000000000000,13,42,23,42
12600,x-82.297721862793y34.1799468994141,12600,90163,81146700.000000000000000,11,95,84,47.447556092854050,16.029039328803954,4278014.000000000000000,14,42,24,42
12601,x-82.297721862793y34.2649803161621,12601,90159,81143100.000000000000000,11,95,84,51.600450315553630,18.591188023257665,4652245.000000000000000,14,41,24,42
12602,x-82.297721862793y34.3501014709473,12602,90165,81148500.000000000000000,11,95,84,52.728675206565740,19.117189549886540,4754281.000000000000000,15,81,82,42
12603,x-82.297721862793y34.4353065490723,12603,90158,81142200.000000000000000,11,95,84,48.649559661926837,17.661950190848327,4386147.000000000000000,14,41,95,42
12604,x-82.297721862793y34.5205955505371,12604,90160,81144000.000000000000000,11,95,84,49.287411268855365,17.541511581648294,4443753.000000000000000,15,41,24,42
12605,x-82.297721862793y34.6059722900391,12605,90159,81143100.000000000000000,11,95,84,50.937166561297261,19.424737121922394,4592444.000000000000000,15,41,24,42
12606,x-82.297721862793y34.6914329528809,12606,90163,81146700.000000000000000,11,95,84,46.418175970187328,23.521944870710847,4185202.000000000000000,14,41,95,41
12607,x-82.2043609619141y26.4307250976562,12607,41987,37788300.000000000000000,11,95,84,12.329244766237169,10.021683828982228,517668.000000000000000,9,11,52,11
12608,x-82.2043609619141y26.5093955993652,12608,84773,76295700.000000000000000,11,95,84,19.943460771707972,24.567398642184507,1690667.000000000000000,13,11,81,11
12609,x-82.297721862793y34.7769813537598,12609,90161,81144900.000000000000000,11,95,84,32.228524528343740,17.556697115607708,2905756.000000000000000,14,21,95,23
12610,x-82.2043609619141y26.5881175994873,12610,90163,81146700.000000000000000,11,95,84,16.445947894369088,19.861471190583188,1482816.000000000000000,10,11,52,11
12611,x-82.2043609619141y26.6668949127197,12611,90162,81145800.000000000000000,11,95,84,39.247243849958963,38.333870686975402,3538610.000000000000000,12,11,42,11
12612,x-82.297721862793y34.8626174926758,12612,90162,81145800.000000000000000,11,95,84,28.643042523457776,15.256698874471310,2582514.000000000000000,14,21,95,22
12613,x-82.2043609619141y26.7457237243652,12613,90160,81144000.000000000000000,11,95,84,14.048602484472049,15.451020670188372,1266622.000000000000000,7,11,24,11
12614,x-82.2043609619141y26.8246059417725,12614,90163,81146700.000000000000000,11,95,84,66.077282255470649,36.185636384791408,5957726.000000000000000,15,90,82,90
12615,x-82.297721862793y34.9483413696289,12615,90162,81145800.000000000000000,11,95,84,38.534249462079366,21.375944401700359,3474325.000000000000000,14,21,31,41
12616,x-82.2043609619141y26.90354347229,12616,90163,81146700.000000000000000,11,95,84,37.361401018156009,31.652820985810120,3368616.000000000000000,15,21,82,21
12617,x-82.2043609619141y26.9825344085693,12617,90160,81144000.000000000000000,11,95,84,36.253327417923693,30.781420202061589,3268600.000000000000000,15,21,31,21
12618,x-82.297721862793y35.0341529846191,12618,90160,81144000.000000000000000,11,95,84,47.256044809228037,21.832905360828335,4260605.000000000000000,14,41,95,41
12619,x-82.2043609619141y27.0615787506104,12619,90158,81142200.000000000000000,11,95,84,29.921648661239157,22.360239919732191,2697676.000000000000000,15,21,31,21
12620,x-82.2043609619141y27.1406784057617,12620,90162,81145800.000000000000000,11,95,84,69.242252833788072,28.006406526393977,6243020.000000000000000,14,90,24,90
12621,x-82.297721862793y35.1200523376465,12621,90161,81144900.000000000000000,11,95,84,45.218753119419702,15.550517582702376,4076968.000000000000000,15,41,24,41
12622,x-82.2043609619141y27.2198333740234,12622,90160,81144000.000000000000000,11,95,84,74.894531943212073,20.750203413614734,6752491.000000000000000,13,90,82,81
12623,x-82.2043609619141y27.2990436553955,12623,90163,81146700.000000000000000,11,95,84,80.060778811707678,16.582457108194994,7218520.000000000000000,15,81,24,81
12624,x-82.297721862793y35.2060432434082,12624,90160,81144000.000000000000000,11,90,79,40.383784383318542,7.741578339745822,3641002.000000000000000,14,41,90,41
12625,x-82.2043609619141y27.3783073425293,12625,90161,81144900.000000000000000,11,95,84,76.278546156320360,20.135494655095549,6877350.000000000000000,15,81,24,81
12626,x-82.2043609619141y27.4576282501221,12626,90160,81144000.000000000000000,11,95,84,77.370763087843827,16.048977462437797,6975748.000000000000000,15,81,31,81
12627,x-82.297721862793y35.292121887207,12627,90162,81145800.000000000000000,11,95,84,41.082617954348841,6.385737233324426,3704091.000000000000000,14,41,31,41
12628,x-82.2043609619141y27.5370044708252,12628,90161,81144900.000000000000000,11,95,84,73.152904249065557,18.494372516418021,6595539.000000000000000,14,90,23,81
12629,x-82.2043609619141y27.6164379119873,12629,90162,81145800.000000000000000,11,95,84,69.534060912579577,25.294898285467976,6269330.000000000000000,15,81,24,81
12630,x-82.297721862793y35.378288269043,12630,90159,81143100.000000000000000,11,82,71,45.978349360574100,16.493904586132849,4145362.000000000000000,13,41,24,41
12631,x-82.2043609619141y27.6959266662598,12631,90164,81147600.000000000000000,11,95,84,76.435783683066418,19.423532781113817,6891756.000000000000000,15,81,24,81
12632,x-82.2043609619141y27.7754726409912,12632,90158,81142200.000000000000000,11,95,84,73.421504469930568,23.129424905252652,6619536.000000000000000,15,81,24,81
12633,x-82.297721862793y35.4645500183105,12633,90162,81145800.000000000000000,11,95,84,42.553448237616735,10.795209848674789,3836704.000000000000000,13,41,95,41
12634,x-82.2043609619141y27.855073928833,12634,90161,81144900.000000000000000,11,95,84,59.826687814021582,30.458918919926091,5394034.000000000000000,15,90,31,81
12635,x-82.2043609619141y27.9347343444824,12635,90163,81146700.000000000000000,11,95,84,51.839169060479357,31.304830303412878,4673975.000000000000000,15,21,41,42
12636,x-82.297721862793y35.5508995056152,12636,90161,81144900.000000000000000,11,95,84,41.256319251117446,7.941226679688016,3719711.000000000000000,14,41,24,41
12637,x-82.2043609619141y28.0144519805908,12637,90160,81144000.000000000000000,11,95,84,52.132464507542146,30.864334654850872,4700263.000000000000000,15,21,41,42
12638,x-82.297721862793y35.6373405456543,12638,90159,81143100.000000000000000,11,90,79,37.987788240774634,10.106309192589210,3424941.000000000000000,14,41,82,41
12639,x-82.2043609619141y28.0942268371582,12639,90158,81142200.000000000000000,11,95,84,65.758468466469978,28.795838195117142,5928652.000000000000000,15,81,24,81
12640,x-82.2043609619141y28.1740608215332,12640,90163,81146700.000000000000000,11,95,84,69.287556980135975,26.787964444836263,6247174.000000000000000,15,90,31,81
12641,x-82.297721862793y35.7238731384277,12641,90163,81146700.000000000000000,21,90,69,41.678526668367290,2.564931748881356,3757861.000000000000000,10,41,31,42
