"","Cell_ID","Pixel_Count"
"613","x-77.4429473876953y37.297779083252",1
"614","x-77.4429473876953y37.386157989502",1
"615","x-77.4429473876953y37.4746398925781",1
"616","x-77.4429473876953y37.5632247924805",1
"617","x-77.4429473876953y37.651912689209",1
"618","x-77.4429473876953y37.7407035827637",1
"619","x-77.4429473876953y37.8296012878418",1
"620","x-77.5363082885742y34.4353065490723",3
"621","x-77.5363082885742y34.5205955505371",3
"622","x-77.5363082885742y34.6059722900391",2
"623","x-77.5363082885742y34.6914329528809",2
"624","x-77.5363082885742y34.7769813537598",2
"625","x-77.5363082885742y34.8626174926758",2
"626","x-77.5363082885742y34.9483413696289",3
"627","x-77.5363082885742y35.0341529846191",2
"628","x-77.5363082885742y35.1200523376465",3
"629","x-77.5363082885742y35.2060432434082",4
"630","x-77.5363082885742y35.292121887207",4
"631","x-77.5363082885742y35.378288269043",4
"632","x-77.5363082885742y35.4645500183105",4
"633","x-77.5363082885742y35.5508995056152",3
"634","x-77.5363082885742y35.6373405456543",2
"635","x-77.5363082885742y35.7238731384277",2
"636","x-77.5363082885742y35.8972206115723",1
"637","x-77.5363082885742y35.9840316772461",1
"638","x-77.5363082885742y36.0709381103516",1
"639","x-77.5363082885742y36.1579399108887",1
"640","x-77.5363082885742y36.2450332641602",1
"641","x-77.5363082885742y36.3322257995605",1
"642","x-77.5363082885742y36.4195137023926",1
"643","x-77.5363082885742y36.5068969726562",2
"644","x-77.5363082885742y36.5943756103516",1
"645","x-77.5363082885742y36.6819534301758",2
"646","x-77.5363082885742y36.7696304321289",2
"647","x-77.5363082885742y36.8574066162109",1
"648","x-77.5363082885742y36.9452819824219",1
"649","x-77.5363082885742y37.0332527160645",1
"650","x-77.5363082885742y37.1213302612305",2
"651","x-77.5363082885742y37.2095031738281",2
"652","x-77.5363082885742y37.297779083252",1
"653","x-77.5363082885742y37.386157989502",1
"654","x-77.5363082885742y37.4746398925781",1
"655","x-77.5363082885742y37.5632247924805",1
"656","x-77.5363082885742y37.651912689209",1
"657","x-77.5363082885742y37.7407035827637",1
"658","x-77.6296691894531y34.3501014709473",3
"659","x-77.6296691894531y34.4353065490723",3
"660","x-77.6296691894531y34.5205955505371",2
"661","x-77.6296691894531y34.6059722900391",2
"662","x-77.6296691894531y34.6914329528809",2
"663","x-77.6296691894531y34.7769813537598",2
"664","x-77.6296691894531y34.8626174926758",2
"665","x-77.6296691894531y34.9483413696289",4
"666","x-77.6296691894531y35.0341529846191",3
"667","x-77.6296691894531y35.1200523376465",4
"668","x-77.6296691894531y35.2060432434082",4
"669","x-77.6296691894531y35.292121887207",3
"670","x-77.6296691894531y35.378288269043",4
"671","x-77.6296691894531y35.4645500183105",2
"672","x-77.6296691894531y35.5508995056152",3
"673","x-77.6296691894531y35.6373405456543",2
"674","x-77.6296691894531y35.7238731384277",2
"675","x-77.6296691894531y35.8105010986328",1
"676","x-77.6296691894531y35.8972206115723",1
"677","x-77.6296691894531y35.9840316772461",1
"678","x-77.6296691894531y36.0709381103516",1
"679","x-77.6296691894531y36.1579399108887",1
"680","x-77.6296691894531y36.2450332641602",1
"681","x-77.6296691894531y36.3322257995605",1
"682","x-77.6296691894531y36.4195137023926",1
"683","x-77.6296691894531y36.5068969726562",1
"684","x-77.6296691894531y36.5943756103516",1
"685","x-77.6296691894531y36.6819534301758",2
"686","x-77.6296691894531y36.7696304321289",2
"687","x-77.6296691894531y36.8574066162109",1
"688","x-77.6296691894531y36.9452819824219",1
"689","x-77.6296691894531y37.0332527160645",1
"690","x-77.6296691894531y37.1213302612305",2
"691","x-77.6296691894531y37.2095031738281",2
"692","x-77.6296691894531y37.297779083252",2
"693","x-77.6296691894531y37.386157989502",1
"694","x-77.6296691894531y37.5632247924805",1
"695","x-77.723030090332y34.2649803161621",4
"696","x-77.723030090332y34.3501014709473",3
"697","x-77.723030090332y34.4353065490723",2
"698","x-77.723030090332y34.5205955505371",2
"699","x-77.723030090332y34.6059722900391",2
"700","x-77.723030090332y34.6914329528809",2
"701","x-77.723030090332y34.7769813537598",2
"702","x-77.723030090332y34.8626174926758",2
"703","x-77.723030090332y34.9483413696289",3
"704","x-77.723030090332y35.0341529846191",4
"705","x-77.723030090332y35.1200523376465",4
"706","x-77.723030090332y35.2060432434082",3
"707","x-77.723030090332y35.292121887207",3
"708","x-77.723030090332y35.378288269043",2
"709","x-77.723030090332y35.4645500183105",2
"710","x-77.723030090332y35.5508995056152",3
"711","x-77.723030090332y35.6373405456543",1
"712","x-77.723030090332y35.7238731384277",1
"713","x-77.723030090332y35.8105010986328",1
"714","x-77.723030090332y35.9840316772461",1
"715","x-77.723030090332y36.0709381103516",1
"716","x-77.723030090332y36.1579399108887",1
"717","x-77.723030090332y36.2450332641602",1
"718","x-77.723030090332y36.3322257995605",1
"719","x-77.723030090332y36.4195137023926",1
"720","x-77.723030090332y36.5068969726562",1
"721","x-77.723030090332y36.5943756103516",1
"722","x-77.723030090332y36.6819534301758",2
"723","x-77.723030090332y36.7696304321289",1
"724","x-77.723030090332y36.8574066162109",2
"725","x-77.723030090332y36.9452819824219",1
"726","x-77.723030090332y37.0332527160645",1
"727","x-77.723030090332y37.1213302612305",2
"728","x-77.723030090332y37.2095031738281",2
"729","x-77.723030090332y37.297779083252",2
"730","x-77.8163909912109y34.0949935913086",3
"731","x-77.8163909912109y34.1799468994141",3
"732","x-77.8163909912109y34.2649803161621",3
"733","x-77.8163909912109y34.3501014709473",3
"734","x-77.8163909912109y34.4353065490723",2
"735","x-77.8163909912109y34.5205955505371",2
"736","x-77.8163909912109y34.6059722900391",2
"737","x-77.8163909912109y34.6914329528809",2
"738","x-77.8163909912109y34.7769813537598",2
"739","x-77.8163909912109y34.8626174926758",2
"740","x-77.8163909912109y34.9483413696289",3
"741","x-77.8163909912109y35.0341529846191",4
"742","x-77.8163909912109y35.1200523376465",2
"743","x-77.8163909912109y35.2060432434082",2
"744","x-77.8163909912109y35.292121887207",2
"745","x-77.8163909912109y35.378288269043",2
"746","x-77.8163909912109y35.4645500183105",2
"747","x-77.8163909912109y35.5508995056152",3
"748","x-77.8163909912109y35.6373405456543",1
"749","x-77.8163909912109y35.7238731384277",1
"750","x-77.8163909912109y35.8105010986328",1
"751","x-77.8163909912109y35.8972206115723",1
"752","x-77.8163909912109y35.9840316772461",1
"753","x-77.8163909912109y36.0709381103516",1
"754","x-77.8163909912109y36.1579399108887",1
"755","x-77.8163909912109y36.2450332641602",1
"756","x-77.8163909912109y36.3322257995605",1
"757","x-77.8163909912109y36.4195137023926",1
"758","x-77.8163909912109y36.5068969726562",1
"759","x-77.8163909912109y36.5943756103516",1
"760","x-77.8163909912109y36.6819534301758",2
"761","x-77.8163909912109y36.7696304321289",1
"762","x-77.8163909912109y36.8574066162109",2
"763","x-77.8163909912109y36.9452819824219",1
"764","x-77.8163909912109y37.0332527160645",1
"765","x-77.8163909912109y37.1213302612305",2
"766","x-77.8163909912109y37.2095031738281",2
"767","x-77.8163909912109y37.297779083252",2
"768","x-77.9097518920898y33.8406410217285",3
"769","x-77.9097518920898y33.9253425598145",3
"770","x-77.9097518920898y34.0101280212402",3
"771","x-77.9097518920898y34.0949935913086",3
"772","x-77.9097518920898y34.1799468994141",2
"773","x-77.9097518920898y34.2649803161621",3
"774","x-77.9097518920898y34.3501014709473",2
"775","x-77.9097518920898y34.4353065490723",2
"776","x-77.9097518920898y34.5205955505371",2
"777","x-77.9097518920898y34.6059722900391",2
"778","x-77.9097518920898y34.6914329528809",2
"779","x-77.9097518920898y34.7769813537598",2
"780","x-77.9097518920898y34.8626174926758",3
"781","x-77.9097518920898y34.9483413696289",3
"782","x-77.9097518920898y35.0341529846191",3
"783","x-77.9097518920898y35.1200523376465",2
"784","x-77.9097518920898y35.2060432434082",2
"785","x-77.9097518920898y35.292121887207",2
"786","x-77.9097518920898y35.378288269043",2
"787","x-77.9097518920898y35.4645500183105",2
"788","x-77.9097518920898y35.5508995056152",1
"789","x-77.9097518920898y35.6373405456543",1
"790","x-77.9097518920898y35.7238731384277",2
"791","x-77.9097518920898y35.8105010986328",1
"792","x-77.9097518920898y35.9840316772461",1
"793","x-77.9097518920898y36.0709381103516",1
"794","x-77.9097518920898y36.1579399108887",1
"795","x-77.9097518920898y36.2450332641602",1
"796","x-77.9097518920898y36.3322257995605",1
"797","x-77.9097518920898y36.4195137023926",1
"798","x-77.9097518920898y36.5068969726562",1
"799","x-77.9097518920898y36.5943756103516",1
"800","x-77.9097518920898y36.6819534301758",3
"801","x-77.9097518920898y36.7696304321289",2
"802","x-77.9097518920898y36.8574066162109",2
"803","x-77.9097518920898y36.9452819824219",2
"804","x-77.9097518920898y37.0332527160645",1
"805","x-77.9097518920898y37.1213302612305",2
"806","x-77.9097518920898y37.2095031738281",2
"807","x-77.9097518920898y37.297779083252",1
"808","x-77.9097518920898y37.386157989502",1
"809","x-78.0031127929688y33.8406410217285",3
"810","x-78.0031127929688y33.9253425598145",3
"811","x-78.0031127929688y34.0101280212402",3
"812","x-78.0031127929688y34.0949935913086",3
"813","x-78.0031127929688y34.1799468994141",3
"814","x-78.0031127929688y34.2649803161621",2
"815","x-78.0031127929688y34.3501014709473",2
"816","x-78.0031127929688y34.4353065490723",2
"817","x-78.0031127929688y34.5205955505371",3
"818","x-78.0031127929688y34.6059722900391",2
"819","x-78.0031127929688y34.6914329528809",2
"820","x-78.0031127929688y34.7769813537598",2
"821","x-78.0031127929688y34.8626174926758",3
"822","x-78.0031127929688y34.9483413696289",3
"823","x-78.0031127929688y35.0341529846191",2
"824","x-78.0031127929688y35.1200523376465",2
"825","x-78.0031127929688y35.2060432434082",2
"826","x-78.0031127929688y35.292121887207",2
"827","x-78.0031127929688y35.378288269043",2
"828","x-78.0031127929688y35.4645500183105",2
"829","x-78.0031127929688y35.5508995056152",2
"830","x-78.0031127929688y35.7238731384277",1
"831","x-78.0031127929688y35.8105010986328",1
"832","x-78.0031127929688y35.8972206115723",1
"833","x-78.0031127929688y35.9840316772461",1
"834","x-78.0031127929688y36.0709381103516",1
"835","x-78.0031127929688y36.1579399108887",1
"836","x-78.0031127929688y36.2450332641602",1
"837","x-78.0031127929688y36.3322257995605",1
"838","x-78.0031127929688y36.4195137023926",2
"839","x-78.0031127929688y36.5068969726562",1
"840","x-78.0031127929688y36.5943756103516",1
"841","x-78.0031127929688y36.6819534301758",2
"842","x-78.0031127929688y36.7696304321289",2
"843","x-78.0031127929688y36.8574066162109",2
"844","x-78.0031127929688y36.9452819824219",2
"845","x-78.0031127929688y37.0332527160645",1
"846","x-78.0031127929688y37.1213302612305",2
"847","x-78.0031127929688y37.2095031738281",1
"848","x-78.0031127929688y37.297779083252",1
"849","x-78.0031127929688y37.386157989502",1
"850","x-78.0031127929688y37.4746398925781",1
"851","x-78.0964736938477y33.9253425598145",3
"852","x-78.0964736938477y34.0101280212402",3
"853","x-78.0964736938477y34.0949935913086",3
"854","x-78.0964736938477y34.1799468994141",3
"855","x-78.0964736938477y34.2649803161621",2
"856","x-78.0964736938477y34.3501014709473",2
"857","x-78.0964736938477y34.4353065490723",2
"858","x-78.0964736938477y34.5205955505371",3
"859","x-78.0964736938477y34.6059722900391",2
"860","x-78.0964736938477y34.6914329528809",2
"861","x-78.0964736938477y34.7769813537598",2
"862","x-78.0964736938477y34.8626174926758",3
"863","x-78.0964736938477y34.9483413696289",3
"864","x-78.0964736938477y35.0341529846191",3
"865","x-78.0964736938477y35.1200523376465",2
"866","x-78.0964736938477y35.2060432434082",2
"867","x-78.0964736938477y35.292121887207",2
"868","x-78.0964736938477y35.378288269043",2
"869","x-78.0964736938477y35.4645500183105",2
"870","x-78.0964736938477y35.5508995056152",1
"871","x-78.0964736938477y35.6373405456543",1
"872","x-78.0964736938477y35.7238731384277",1
"873","x-78.0964736938477y35.8105010986328",1
"874","x-78.0964736938477y35.8972206115723",1
"875","x-78.0964736938477y35.9840316772461",1
"876","x-78.0964736938477y36.0709381103516",1
"877","x-78.0964736938477y36.1579399108887",1
"878","x-78.0964736938477y36.2450332641602",1
"879","x-78.0964736938477y36.3322257995605",1
"880","x-78.0964736938477y36.4195137023926",2
"881","x-78.0964736938477y36.5068969726562",1
"882","x-78.0964736938477y36.5943756103516",2
"883","x-78.0964736938477y36.6819534301758",1
"884","x-78.0964736938477y36.7696304321289",1
"885","x-78.0964736938477y36.8574066162109",2
"886","x-78.0964736938477y36.9452819824219",2
"887","x-78.0964736938477y37.0332527160645",1
"888","x-78.0964736938477y37.297779083252",1
"889","x-78.0964736938477y37.386157989502",1
"890","x-78.0964736938477y37.4746398925781",1
"891","x-78.1898345947266y33.9253425598145",2
"892","x-78.1898345947266y34.0101280212402",2
"893","x-78.1898345947266y34.0949935913086",3
"894","x-78.1898345947266y34.1799468994141",2
"895","x-78.1898345947266y34.2649803161621",2
"896","x-78.1898345947266y34.3501014709473",2
"897","x-78.1898345947266y34.4353065490723",2
"898","x-78.1898345947266y34.5205955505371",2
"899","x-78.1898345947266y34.6059722900391",2
"900","x-78.1898345947266y34.6914329528809",2
"901","x-78.1898345947266y34.7769813537598",2
"902","x-78.1898345947266y34.8626174926758",3
"903","x-78.1898345947266y34.9483413696289",3
"904","x-78.1898345947266y35.0341529846191",3
"905","x-78.1898345947266y35.1200523376465",2
"906","x-78.1898345947266y35.2060432434082",2
"907","x-78.1898345947266y35.292121887207",2
"908","x-78.1898345947266y35.378288269043",2
"909","x-78.1898345947266y35.4645500183105",2
"910","x-78.1898345947266y35.5508995056152",1
"911","x-78.1898345947266y35.6373405456543",1
"912","x-78.1898345947266y35.7238731384277",1
"913","x-78.1898345947266y35.8105010986328",1
"914","x-78.1898345947266y35.8972206115723",1
"915","x-78.1898345947266y35.9840316772461",2
"916","x-78.1898345947266y36.0709381103516",1
"917","x-78.1898345947266y36.1579399108887",1
"918","x-78.1898345947266y36.2450332641602",2
"919","x-78.1898345947266y36.3322257995605",2
"920","x-78.1898345947266y36.4195137023926",2
"921","x-78.1898345947266y36.5068969726562",1
"922","x-78.1898345947266y36.5943756103516",2
"923","x-78.1898345947266y36.6819534301758",1
"924","x-78.1898345947266y36.7696304321289",1
"925","x-78.1898345947266y36.8574066162109",2
"926","x-78.1898345947266y36.9452819824219",2
"927","x-78.1898345947266y37.0332527160645",2
"928","x-78.1898345947266y37.2095031738281",1
"929","x-78.1898345947266y37.297779083252",1
"930","x-78.1898345947266y37.386157989502",1
"931","x-78.1898345947266y37.4746398925781",1
"932","x-78.1898345947266y37.5632247924805",1
"933","x-78.2831954956055y33.9253425598145",2
"934","x-78.2831954956055y34.0101280212402",2
"935","x-78.2831954956055y34.0949935913086",2
"936","x-78.2831954956055y34.1799468994141",2
"937","x-78.2831954956055y34.2649803161621",2
"938","x-78.2831954956055y34.3501014709473",2
"939","x-78.2831954956055y34.4353065490723",2
"940","x-78.2831954956055y34.5205955505371",3
"941","x-78.2831954956055y34.6059722900391",2
"942","x-78.2831954956055y34.6914329528809",2
"943","x-78.2831954956055y34.7769813537598",3
"944","x-78.2831954956055y34.8626174926758",3
"945","x-78.2831954956055y34.9483413696289",3
"946","x-78.2831954956055y35.0341529846191",4
"947","x-78.2831954956055y35.1200523376465",3
"948","x-78.2831954956055y35.2060432434082",2
"949","x-78.2831954956055y35.292121887207",2
"950","x-78.2831954956055y35.378288269043",2
"951","x-78.2831954956055y35.4645500183105",2
"952","x-78.2831954956055y35.5508995056152",2
"953","x-78.2831954956055y35.6373405456543",1
"954","x-78.2831954956055y35.8105010986328",1
"955","x-78.2831954956055y35.8972206115723",1
"956","x-78.2831954956055y35.9840316772461",3
"957","x-78.2831954956055y36.0709381103516",1
"958","x-78.2831954956055y36.1579399108887",2
"959","x-78.2831954956055y36.2450332641602",2
"960","x-78.2831954956055y36.3322257995605",2
"961","x-78.2831954956055y36.4195137023926",2
"962","x-78.2831954956055y36.5068969726562",2
"963","x-78.2831954956055y36.5943756103516",2
"964","x-78.2831954956055y36.6819534301758",1
"965","x-78.2831954956055y36.7696304321289",1
"966","x-78.2831954956055y36.8574066162109",2
"967","x-78.2831954956055y36.9452819824219",2
"968","x-78.2831954956055y37.0332527160645",2
"969","x-78.2831954956055y37.1213302612305",2
"970","x-78.2831954956055y37.2095031738281",1
"971","x-78.2831954956055y37.297779083252",1
"972","x-78.2831954956055y37.386157989502",1
"973","x-78.2831954956055y37.4746398925781",1
"974","x-78.2831954956055y37.5632247924805",1
"975","x-78.2831954956055y37.651912689209",1
"976","x-78.3765563964844y33.9253425598145",3
"977","x-78.3765563964844y34.0101280212402",2
"978","x-78.3765563964844y34.0949935913086",2
"979","x-78.3765563964844y34.1799468994141",2
"980","x-78.3765563964844y34.2649803161621",2
"981","x-78.3765563964844y34.3501014709473",2
"982","x-78.3765563964844y34.4353065490723",2
"983","x-78.3765563964844y34.5205955505371",2
"984","x-78.3765563964844y34.6059722900391",3
"985","x-78.3765563964844y34.6914329528809",2
